From the Illuminati to Yale’s Skull and Bones, Explore the World of Underground Organizations in Parcast’s New Podcast, ‘Secret Societies’	JANUARY 9, 2020	https://newsroom.spotify.com/2020-01-09/from-the-illuminati-to-yales-skull-and-bones-explore-the-world-of-underground-organizations-in-paracasts-new-podcast-secret-societies/
Spotify’s Head of Global Ads Business and Platform Jay Richman Talks New Spotify Podcast Ads	JANUARY 8, 2020	https://newsroom.spotify.com/2020-01-08/spotifys-head-of-global-ads-business-and-platform-jay-richman-talks-new-spotify-podcast-ads/
Celebrity Trainer and Fitness Podcast Host Don Saladino Spills His Favorite Workout Songs, Podcasts, and Tips	JANUARY 7, 2020	https://newsroom.spotify.com/2020-01-07/celebrity-trainer-and-fitness-podcast-host-don-saladino-spills-his-favorite-workout-songs-podcasts-and-tips/
Martha Debayle te cuenta todo sobre el embarazo en La Bienvenida	JANUARY 2, 2020	https://newsroom.spotify.com/2020-01-02/martha-debayle-te-cuenta-todo-sobre-el-embarazo-en-la-bienvenida/
These are Spotify’s Top Workout & Wellness Trends – Plus 2020 Predictions to Help Kick-Start Your Resolutions	DECEMBER 31, 2019	https://newsroom.spotify.com/2019-12-31/these-are-spotifys-top-workout-wellness-trends-plus-2020-predictions-to-help-kick-start-your-resolutions/
For the Record’s Top Stories of 2019	DECEMBER 23, 2019	https://newsroom.spotify.com/2019-12-23/for-the-records-top-stories-of-2019/
Los Cañonazos Bailables: Los clásicos de la rumba colombiana llegan a Spotify	DECEMBER 19, 2019	https://newsroom.spotify.com/2019-12-19/los-canonazos-bailables-los-clasicos-de-la-rumba-colombiana-llegan-a-spotify/
Spotify Listeners are Discovering Music from Around the World	DECEMBER 18, 2019	https://newsroom.spotify.com/2019-12-18/spotify-listeners-are-discovering-music-from-around-the-world/
Fans of Spotify True-Crime Podcast ‘Olöst’ Enjoy Special Invitation to Season Finale Live Listening Event	DECEMBER 18, 2019	https://newsroom.spotify.com/2019-12-18/fans-of-spotify-true-crime-podcast-olost-enjoy-special-invitation-to-season-finale-live-listening-event/
Apache 207, Juju, Summer Cem, and More Headline Live Modus Mio Concert	DECEMBER 17, 2019	https://newsroom.spotify.com/2019-12-17/apache-207-juju-summer-cem-and-more-headline-live-modus-mio-concert/
Spotify’s Biggest Playlist, Today’s Top Hits, Celebrates 25 Million Followers	DECEMBER 16, 2019	https://newsroom.spotify.com/2019-12-16/spotifys-biggest-playlist-todays-top-hits-celebrates-25-million-followers/
Revisit the Biggest Songs, Artists, and Cultural Moments of the Last 10 Years with Spotify’s ‘The Decade Wrapped’ Podcast	DECEMBER 16, 2019	https://newsroom.spotify.com/2019-12-16/revisit-the-biggest-songs-artists-and-cultural-moments-of-the-last-10-years-with-spotifys-the-decade-wrapped-podcast/
All Spotify Users in the U.S. Can Now Play Podcasts through Amazon Alexa	DECEMBER 13, 2019	https://newsroom.spotify.com/2019-12-13/all-spotify-users-in-the-u-s-can-now-play-podcasts-through-amazon-alexa/
From Humble Origins, German Rap Is Now a Dominant Commercial Force	DECEMBER 12, 2019	https://newsroom.spotify.com/2019-12-12/from-humble-origins-german-rap-is-now-a-dominant-commercial-force/
What Elsa from ‘Frozen 2,’ Eleven from ‘Stranger Things,’ and Lyra from ‘His Dark Materials’ Streamed on Spotify This Year	DECEMBER 12, 2019	https://newsroom.spotify.com/2019-12-12/what-elsa-from-frozen-eleven-from-stranger-things-and-lara-from-his-dark-materials-streamed-on-spotify-this-year/
Caribou’s Dan Snaith on New Music, Discovery, and Spotify’s Altar Playlist	DECEMBER 11, 2019	https://newsroom.spotify.com/2019-12-11/caribous-dan-snaith-on-new-music-discovery-and-spotifys-altar-playlist/
Sound Up UK Is Back to Help Bring Female Podcasters of Color to the Mic	DECEMBER 11, 2019	https://newsroom.spotify.com/2019-12-11/sound-up-uk-is-back-to-help-bring-female-podcasters-of-color-to-the-mic/
Didn’t Get Your Free Google Home Mini? Now’s Your Chance	DECEMBER 10, 2019	https://newsroom.spotify.com/2019-12-10/didnt-get-your-free-google-home-mini-nows-your-chance/
‘National Lampoon Radio Hour: The Podcast’ Comes to Spotify Ahead of 50th Anniversary	DECEMBER 10, 2019	https://newsroom.spotify.com/2019-12-10/national-lampoon-radio-hour-the-podcast-comes-to-spotify-ahead-of-50th-anniversary/
How American Hip-Hop Culture Inspired Today’s Breakout Saudi Rappers	DECEMBER 9, 2019	https://newsroom.spotify.com/2019-12-09/how-american-hip-hop-culture-inspired-todays-breakout-saudi-rappers/
Spotify Wrapped 2019 Reveals Your Streaming Trends, from 2010 to Now	DECEMBER 5, 2019	https://newsroom.spotify.com/2019-12-05/spotify-wrapped-2019-reveals-your-streaming-trends-from-2010-to-now/
The Top Songs, Artists, Playlists, and Podcasts of 2019—and the Last Decade	DECEMBER 3, 2019	https://newsroom.spotify.com/2019-12-03/the-top-songs-artists-playlists-and-podcasts-of-2019-and-the-last-decade/
6 Questions (and Answers) with Claudius Boller, Managing Director, Spotify Middle East and Africa	DECEMBER 2, 2019	https://newsroom.spotify.com/2019-12-02/6-questions-and-answers-with-claudius-boller-managing-director-spotify-middle-east-and-africa/
Equalizer Producer Camp Empowers Women, Non-Binary, and Trans Artists to Take Production Into Their Own Hands	NOVEMBER 27, 2019	https://newsroom.spotify.com/2019-11-27/equalizer-producer-camp-empowers-women-non-binary-and-trans-artists-to-take-production-into-their-own-hands/
Reflections on Angel Olsen and Spotify’s Interactive Audio Tour of ‘All Mirrors’	NOVEMBER 27, 2019	https://newsroom.spotify.com/2019-11-27/reflections-on-angel-olsen-and-spotifys-interactive-audio-tour-of-all-mirrors/
Spotify Celebrates Women in the Music Business in Australia	NOVEMBER 27, 2019	https://newsroom.spotify.com/2019-11-27/spotify-celebrates-women-in-the-music-biz-in-australia/
How Spotify Helped Cigarettes After Sex Amass an International Audience	NOVEMBER 25, 2019	https://newsroom.spotify.com/2019-11-25/how-spotify-helped-cigarettes-after-sex-amass-an-international-audience/
Liam Payne, Tori Kelly, Jose Mari Chan and More Record New Takes on Festive Favorites in Spotify Singles: Holiday Playlist	NOVEMBER 25, 2019	https://newsroom.spotify.com/2019-11-25/liam-payne-tori-kelly-jose-mari-chan-and-more-record-new-takes-on-festive-favorites-in-spotify-singles-holiday-playlist/
Mariah Carey Says: Christmas. Starts. Now.	NOVEMBER 21, 2019	https://newsroom.spotify.com/2019-11-21/mariah-carey-says-christmas-starts-now/
4 New Partnerships Bringing Spotify Premium Across the Globe	NOVEMBER 21, 2019	https://newsroom.spotify.com/2019-11-21/4-new-partnerships-bringing-spotify-premium-across-the-globe/
Whether You’re Spending Thanksgiving Near or Far, Spotify Has a Playlist to Help Make the Day Extra Special	NOVEMBER 21, 2019	https://newsroom.spotify.com/2019-11-21/whether-youre-spending-thanksgiving-near-or-far-spotify-has-a-playlist-to-help-make-the-day-extra-special/
Save the Date for the First Ever Spotify Awards in Mexico City	NOVEMBER 21, 2019	https://newsroom.spotify.com/2019-11-21/save-the-date-for-the-first-ever-spotify-awards-in-mexico-city/
Reserva la fecha para los primeros Spotify Awards en la Ciudad de México	NOVEMBER 21, 2019	https://newsroom.spotify.com/2019-11-21/reserva-la-fecha-para-el-primer-spotify-awards-en-la-ciudad-de-mexico/
Spotify Free Users: You Can Now Stream Music on Amazon Alexa, Sonos, and Bose Speakers	NOVEMBER 20, 2019	https://newsroom.spotify.com/2019-11-20/spotify-free-users-you-can-now-stream-music-on-amazon-alexa-sonos-and-bose-speakers/
Your Daily Podcasts Playlist Makes Finding Your Next Favorite Show Easier Than Ever	NOVEMBER 19, 2019	https://newsroom.spotify.com/2019-11-19/your-daily-podcasts-playlist-makes-finding-your-next-favorite-show-easier-than-ever/
Holiday Magic (And Music) Comes to Life in ‘Let It Snow’ Exclusive Spotify Playlists	NOVEMBER 18, 2019	https://newsroom.spotify.com/2019-11-18/holiday-magic-and-music-comes-to-life-in-let-it-snow-exclusive-spotify-playlists/
Give Everyone on Your List the Gift of Spotify	NOVEMBER 18, 2019	https://newsroom.spotify.com/2019-11-18/give-everyone-on-your-list-the-gift-of-spotify/
Stream Your Favorite TV and Movie Anime Songs with Spotify’s New Japanese Anime Hub	NOVEMBER 14, 2019	https://newsroom.spotify.com/2019-11-14/stream-your-favorite-tv-and-movie-anime-songs-with-spotifys-new-japanese-anime-hub/
Spotify and Procter & Gamble Dive into Bias in Music with “Harmonize” Original Podcast	NOVEMBER 14, 2019	https://newsroom.spotify.com/2019-11-14/spotify-and-procter-gamble-dive-into-bias-in-music-with-harmonize-original-podcast/
How the Story Pirates Team Uses Kids’ Imaginations to Create Audio Magic	NOVEMBER 14, 2019	https://newsroom.spotify.com/2019-11-14/how-the-story-pirates-team-uses-kids-imaginations-to-create-audio-magic/
Egyptian Star Amr Diab Sings for the Whole World	NOVEMBER 12, 2019	https://newsroom.spotify.com/2019-11-12/egyptian-star-amr-diab-sings-for-the-whole-world/
Lucio Battisti: A Legend in Ten Songs	NOVEMBER 11, 2019	https://newsroom.spotify.com/2019-11-11/lucio-battisti-a-legend-in-ten-songs/
Spotify Returns to BBC Music Introducing Live 2019 As Official Partner	NOVEMBER 1, 2019	https://newsroom.spotify.com/2019-11-01/spotify-returns-to-bbc-music-introducing-live-2019-as-official-partner/
A Look Inside Madonna’s R&B-Influenced Sixth Album, ‘Bedtime Stories’	OCTOBER 30, 2019	https://newsroom.spotify.com/2019-10-30/a-look-inside-madonnas-rb-influenced-sixth-album-bedtime-stories/
Introducing Spotify Kids, A New Standalone App for the Next Generation of Listeners	OCTOBER 30, 2019	https://newsroom.spotify.com/2019-10-30/introducing-spotify-kids-a-new-standalone-app-for-the-next-generation-of-listeners/
Spotify and Country Music Icon Reba McEntire Announce New Podcast Launching in Early 2020	OCTOBER 29, 2019	https://newsroom.spotify.com/2019-10-29/spotify-and-country-music-icon-reba-mcentire-announce-new-podcast-launching-in-early-2020/
Scary is Nothing to Be Afraid of at Spotify’s Artist-Inspired NYC Costume Pop Up	OCTOBER 29, 2019	https://newsroom.spotify.com/2019-10-29/scary-is-nothing-to-be-afraid-of-at-spotifys-artist-inspired-nyc-costume-pop-up/
The First-Ever Halloween Podcast Playlist Creeps onto Spotify	OCTOBER 28, 2019	https://newsroom.spotify.com/2019-10-28/the-first-ever-halloween-podcast-playlist-creeps-onto-spotify/
Spotify Reports Third Quarter 2019 Earnings	OCTOBER 28, 2019	https://newsroom.spotify.com/2019-10-28/spotify-reports-third-quarter-2019-earnings/
Music Brings Elio and Oliver Together in Andre Aciman’s ‘Call Me By Your Name’ Sequel, ‘Find Me’	OCTOBER 24, 2019	https://newsroom.spotify.com/2019-10-24/music-brings-elio-and-oliver-together-in-andre-acimans-call-me-by-your-name-sequel-find-me/
6 Questions (and Answers) with Tony Jebara, VP of Machine Learning	OCTOBER 24, 2019	https://newsroom.spotify.com/2019-10-24/6-questions-and-answers-with-tony-jebara-vp-of-machine-learning/
Brand New Music for You	OCTOBER 24, 2019	https://newsroom.spotify.com/2019-10-24/brand-new-music-for-you/
Spotifiers Channel Innovation and Passion at Our Annual Hack Week	OCTOBER 23, 2019	https://newsroom.spotify.com/2019-10-23/spotifiers-channel-innovation-and-passion-at-our-annual-hack-week/
Discover a Decades-Old Murder in ‘Fausto,’ the First True Crime Spotify Original Podcast for Mexico and Latin America	OCTOBER 22, 2019	https://newsroom.spotify.com/2019-10-22/discover-a-decades-old-murder-in-fausto-the-first-true-crime-spotify-original-podcast-for-mexico-and-latin-america/
Descubre la historia de un asesinato múltiple en Fausto, el primer podcast original de Spotify sobre crímenes reales en México y Latinoamérica	OCTOBER 22, 2019	https://newsroom.spotify.com/2019-10-22/descubre-la-historia-de-un-asesinato-multiple-en-fausto-el-primer-podcast-original-de-spotify-sobre-crimenes-reales-en-mexico-y-latinoamerica/
Spotify Premium User? You Can Get a Free Google Home Mini—Whether You Signed Up Last Year or Just Now	OCTOBER 22, 2019	https://newsroom.spotify.com/2019-10-22/spotify-premium-user-you-can-get-a-free-google-home-mini-whether-you-signed-up-last-year-or-just-now/
Let Your Imagination Run Wild with Spotify’s First Original French Fictional Podcast Thriller, ‘L’Employé’	OCTOBER 21, 2019	https://newsroom.spotify.com/2019-10-21/let-your-imagination-run-wild-with-spotifys-first-original-french-fictional-podcast-thriller-lemploye/
OneRepublic, F.HERO, Stray Kids, and More Wow Crowds at Spotify On Stage Bangkok	OCTOBER 17, 2019	https://newsroom.spotify.com/2019-10-17/onerepublic-f-hero-stray-kids-and-more-wow-crowds-at-spotify-on-stage-bangkok/
Santiago de Chile: la capital del streaming de reggaetón de Spotify	OCTOBER 16, 2019	https://newsroom.spotify.com/2019-10-16/santiago-la-capital-del-streaming-de-reggaeton-de-spotify/
Santiago, Chile: Spotify’s Streaming Capital of Reggaetón	OCTOBER 16, 2019	https://newsroom.spotify.com/2019-10-16/santiago-spotifys-streaming-capital-of-reggaeton/
New Podcast ‘Certified Buckets’ Takes Basketball Off the Court and Onto Spotify	OCTOBER 15, 2019	https://newsroom.spotify.com/2019-10-15/new-podcast-certified-buckets-takes-basketball-off-the-court-and-onto-spotify/
Meet Tones and I, the Australian Ex-Busker Who Achieved a Global Hit Thanks to Streaming	OCTOBER 15, 2019	https://newsroom.spotify.com/2019-10-15/meet-tones-and-i-the-australian-ex-busker-who-achieved-a-global-hit-thanks-to-streaming/
VICE News Brings Three Original Podcasts to Spotify	OCTOBER 10, 2019	https://newsroom.spotify.com/2019-10-10/vice-news-brings-three-original-podcasts-to-spotify/
Spotify Recognizes Workplace Well-Being on World Mental Health Day	OCTOBER 10, 2019	https://newsroom.spotify.com/2019-10-10/spotify-recognizes-workplace-well-being-on-world-mental-health-day/
Daily Drive Launches in Germany	OCTOBER 8, 2019	https://newsroom.spotify.com/2019-10-08/daily-drive-launches-in-germany/
Rich Brian, (G)I-DLE, ATEEZ, and More Delighted Thousands of Fans Live at Spotify On Stage Jakarta	OCTOBER 7, 2019	https://newsroom.spotify.com/2019-10-07/rich-brian-gi-dle-ateez-and-more-delighted-thousands-of-fans-live-at-spotify-on-stage-jakarta/
6 New Ways to Stream Spotify from Your Smart Devices	OCTOBER 7, 2019	https://newsroom.spotify.com/2019-10-07/6-new-ways-to-stream-spotify-from-your-smart-devices/
How to Filter Out Explicit Songs on Spotify in a Few Quick Steps	OCTOBER 4, 2019	https://newsroom.spotify.com/2019-10-04/how-to-filter-out-explicit-songs-on-spotify-in-a-few-quick-steps/
La Banda MS lleva su sonido a públicos internacionales	OCTOBER 3, 2019	https://newsroom.spotify.com/2019-10-03/la-banda-ms-lleva-su-sonido-a-publicos-internacionales/
Banda MS Brings Their Regional Mexican Sound to International Audiences	OCTOBER 3, 2019	https://newsroom.spotify.com/2019-10-03/banda-ms-brings-their-regional-mexican-sound-to-international-audiences/
5 Questions (and Answers) with Mounia Lalmas-Roelleke, Head of Tech Research for Personalization at Spotify	OCTOBER 3, 2019	https://newsroom.spotify.com/2019-10-03/5-questions-and-answers-with-mounia-lalmas-roelleke-head-of-tech-research-for-personalization-at-spotify/
Charting the Meteoric Rise of South Africa’s AmaPiano	OCTOBER 2, 2019	https://newsroom.spotify.com/2019-10-02/charting-the-meteoric-rise-of-south-africas-amapiano/
First Tracks Drop from Escuta as Minas, Spotify’s Brazil-Based Recording Studio for Female Artists	OCTOBER 2, 2019	https://newsroom.spotify.com/2019-10-02/first-tracks-drop-from-escuta-as-minas-spotifys-brazil-based-recording-studio-for-female-artists/
How to Make Your Own Podcast Playlists	SEPTEMBER 30, 2019	https://newsroom.spotify.com/2019-09-30/how-to-make-your-own-podcast-playlists/
6 Questions (and Answers) with Michael Krause, Managing Director, Spotify Central Europe	SEPTEMBER 26, 2019	https://newsroom.spotify.com/2019-09-26/6-questions-and-answers-with-michael-krause-managing-director-spotify-central-europe/
New Season of World-Renowned Therapist Esther Perel’s ‘Where Should We Begin?’ Podcast to Launch on Spotify	SEPTEMBER 26, 2019	https://newsroom.spotify.com/2019-09-26/new-season-of-world-renowned-therapist-esther-perels-where-should-we-begin-podcast-to-launch-on-spotify/
Spotify Celebrates Australian and New Zealand Hip-Hop with A1 Live	SEPTEMBER 25, 2019	https://newsroom.spotify.com/2019-09-25/spotify-celebrates-australian-and-new-zealand-hip-hop-with-a1-live/
Spotify and Midland Launch New Original Podcast	SEPTEMBER 25, 2019	https://newsroom.spotify.com/2019-09-25/spotify-and-midland-launch-new-original-podcast/
How Música Urbana is Redrawing Spain’s Musical Map	SEPTEMBER 25, 2019	https://newsroom.spotify.com/2019-09-25/how-musica-urbana-is-redrawing-spains-musical-map/
Introducing Two New Personalized Playlists: On Repeat and Repeat Rewind	SEPTEMBER 24, 2019	https://newsroom.spotify.com/2019-09-24/introducing-two-new-personalized-playlists-on-repeat-and-repeat-rewind/
How Counting Crows’ Sleeper Debut Album Helped Define a New Era of ‘90s Rock	SEPTEMBER 18, 2019	https://newsroom.spotify.com/2019-09-18/how-counting-crows-sleeper-debut-album-helped-define-a-new-era-of-90s-rock/
Spotify Cultivates Female Podcasters of Color with Sound Up’s Return	SEPTEMBER 17, 2019	https://newsroom.spotify.com/2019-09-17/spotify-cultivates-female-podcasters-of-color-with-sound-ups-return/
El Trascendente y Vivaz legado de Soda Stereo y Gustavo Cerati	SEPTEMBER 16, 2019	https://newsroom.spotify.com/2019-09-16/el-trascendente-y-vivaz-legado-de-soda-stereo-y-gustavo-cerati/
The Transcendent and Vivacious Legacy of Soda Stereo’s Gustavo Cerati	SEPTEMBER 16, 2019	https://newsroom.spotify.com/2019-09-16/the-transcendent-and-vivacious-legacy-of-soda-stereos-gustavo-cerati/
6 Frequently Asked Questions About Spotify’s Bug Bounty Program	SEPTEMBER 13, 2019	https://newsroom.spotify.com/2019-09-13/6-frequently-asked-questions-about-spotifys-bug-bounty-program/
Spotify Announces Acquisition of Global Audio Services Marketplace SoundBetter	SEPTEMBER 12, 2019	https://newsroom.spotify.com/2019-09-12/spotify-announces-acquisition-of-global-audio-services-marketplace-soundbetter/
Designer Anna Sui Explains Her Unique Connection to Music—And Musicians	SEPTEMBER 10, 2019	https://newsroom.spotify.com/2019-09-10/designer-anna-sui-explains-her-unique-connection-to-music-and-musicians/
The Ringer Launches New Spotify Original Podcast, ‘The Hottest Take’	SEPTEMBER 10, 2019	https://newsroom.spotify.com/2019-09-10/the-ringer-launches-new-spotify-original-podcast-the-hottest-take/
Ken Burns ‘COUNTRY MUSIC’ Enhanced Playlist Experience Comes to Spotify	SEPTEMBER 10, 2019	https://newsroom.spotify.com/2019-09-10/ken-burns-country-music-enhanced-playlist-experience-comes-to-spotify/
Entrepreneur and Designer Rebecca Minkoff Finds Inspiration in Female Creators—and Works to Inspire Others in Return	SEPTEMBER 9, 2019	https://newsroom.spotify.com/2019-09-09/entrepreneur-and-designer-rebecca-minkoff-finds-inspiration-in-female-creators-and-works-to-inspire-others-in-return/
Natalie Off Duty’s Natalie Lim Suarez Reflects on a World of Music	SEPTEMBER 9, 2019	https://newsroom.spotify.com/2019-09-09/natalie-off-dutys-natalie-lim-suarez-reflects-on-a-world-of-music/
Photographer Sophie Elgort Talks Music’s Supporting Role, On Set and at Home	SEPTEMBER 9, 2019	https://newsroom.spotify.com/2019-09-09/photographer-sophie-elgort-talks-musics-supporting-role-on-set-and-at-home/
Share What You’re Listening to on Spotify with Snapchat	SEPTEMBER 9, 2019	https://newsroom.spotify.com/2019-09-09/share-what-youre-listening-to-on-spotify-with-snapchat/
9 Ways to Use Spotify to Ace Your Way Back to School	SEPTEMBER 6, 2019	https://newsroom.spotify.com/2019-09-06/9-ways-to-use-spotify-to-ace-your-way-back-to-school/
Meet Rich Brian, the Indonesian Rapper Performing at Spotify On Stage Jakarta	SEPTEMBER 5, 2019	https://newsroom.spotify.com/2019-09-05/meet-rich-brian-the-indonesian-rapper-performing-at-spotify-on-stage-jakarta/
Spotify Premium Duo Plan Now Available for Spotify Listeners in 14 More Countries	SEPTEMBER 4, 2019	https://newsroom.spotify.com/2019-09-04/spotify-premium-duo-plan-now-available-for-spotify-listeners-in-14-more-countries/
Six Months of Data Shows India’s Increasing Appetite for Streaming	SEPTEMBER 3, 2019	https://newsroom.spotify.com/2019-09-03/six-months-of-streaming-data-shows-indias-increasing-appetite-for-streaming/
Gimlet and The Wall Street Journal Launch New Podcast, ‘The Journal.’	SEPTEMBER 3, 2019	https://newsroom.spotify.com/2019-09-03/gimlet-and-the-wall-street-journal-launch-new-podcast-the-journal/
Spotify and Parcast Are Reading the Stars to Bring You ‘Horoscope Today’	SEPTEMBER 3, 2019	https://newsroom.spotify.com/2019-09-03/spotify-and-parcast-are-reading-the-stars-to-bring-you-horoscope-today/
Fierce Country Women in Charge of Their Destiny—Twenty Years of Dixie Chicks’ ‘Fly’	AUGUST 30, 2019	https://newsroom.spotify.com/2019-08-30/fierce-country-women-in-charge-of-their-destiny-twenty-years-of-dixie-chicks-fly/
Songs to Stream on the Ultimate U.S. Summer Road Trip	AUGUST 28, 2019	https://newsroom.spotify.com/2019-08-28/songs-to-stream-on-the-ultimate-u-s-summer-road-trip/
Spotify’s Most Streamed Songs of Summer 2019	AUGUST 27, 2019	https://newsroom.spotify.com/2019-08-27/spotifys-most-streamed-songs-of-summer-2019/
How to Listen to Spotify in the Car	AUGUST 26, 2019	https://newsroom.spotify.com/2019-08-26/how-to-listen-to-spotify-in-the-car/
Lukas Graham Becomes First Danish Artist to Hit 1 Billion Streams for a Single Song	AUGUST 23, 2019	https://newsroom.spotify.com/2019-08-23/lukas-graham-becomes-first-danish-artist-to-hit-1-billion-streams-for-a-single-song/
5 Ways to Take Control of Your Streaming with Spotify Premium	AUGUST 22, 2019	https://newsroom.spotify.com/2019-08-22/5-ways-to-take-control-of-your-streaming-with-spotify-premium/
Spotify Stages Overnight Concert for Fans at Japan’s Summer Sonic Festival	AUGUST 21, 2019	https://newsroom.spotify.com/2019-08-21/spotify-stages-overnight-concert-for-fans-at-japans-summer-sonic-festival/
Spotify Launches Daily News Podcast El Primer Café with Colombia’s El Tiempo Newspaper	AUGUST 20, 2019	https://newsroom.spotify.com/2019-08-20/spotify-launches-daily-news-podcast-el-primer-cafe-with-colombias-el-tiempo-newspaper/
Spotify lanza el podcast diario de noticias El Primer Café con el periódico El Tiempo en Colombia	AUGUST 20, 2019	https://newsroom.spotify.com/2019-08-20/spotify-lanza-el-podcast-diario-de-noticias-el-primer-cafe-con-el-periodico-el-tiempo-en-colombia/
Upgraded Spotify Premium Family Plan: Value the Entire Household Will Love	AUGUST 19, 2019	https://newsroom.spotify.com/2019-08-19/upgraded-spotify-premium-family-plan-value-the-entire-household-will-love/
Spotify’s Equalizer Project Raises the Volume at Way Out West	AUGUST 14, 2019	https://newsroom.spotify.com/2019-08-14/spotifys-equalizer-project-raises-the-volume-at-way-out-west/
Introducing: Spotify for Podcasters	AUGUST 13, 2019	https://newsroom.spotify.com/2019-08-13/introducing-spotify-for-podcasters/
Spotify Listeners Can’t Help Falling (and Staying) In Love with Elvis	AUGUST 13, 2019	https://newsroom.spotify.com/2019-08-13/spotify-listeners-cant-help-falling-and-staying-in-love-with-elvis/
Indigenous Australian Rapper Briggs Shares Message of Triumph through Music	AUGUST 8, 2019	https://newsroom.spotify.com/2019-08-08/indigenous-australian-rapper-briggs-shares-message-of-triumph-through-music/
10 Albums That Prove the Summer of ’69 Was a Hot One for Music	AUGUST 8, 2019	https://newsroom.spotify.com/2019-08-08/10-albums-that-prove-the-summer-of-69-was-a-hot-one-for-music/
Spotify’s Front Left Live Returns to Australia for a Second Year, Celebrating the Best Genre-Defying New Music	AUGUST 6, 2019	https://newsroom.spotify.com/2019-08-06/spotifys-front-left-live-returns-to-australia-for-a-second-year-celebrating-the-best-genre-defying-new-music/
5 Fast Facts About AT&T and Spotify Premium’s New Collaboration	AUGUST 5, 2019	https://newsroom.spotify.com/2019-08-05/5-fast-facts-about-att-and-spotify-premiums-new-collaboration/
Heavy Metal Is Still Making Noise, and Wacken, Germany, Is the Epicenter	JULY 31, 2019	https://newsroom.spotify.com/2019-07-31/heavy-metal-is-still-making-noise-and-wacken-germany-is-the-epicenter/
Spotify Reports Second Quarter 2019 Earnings	JULY 31, 2019	https://newsroom.spotify.com/2019-07-31/spotify-reports-second-quarter-2019-earnings/
Black Mirror’s Ashley O is on Spotify—and Her Streams Have Surpassed Fiction	JULY 30, 2019	https://newsroom.spotify.com/2019-07-30/black-mirrors-ashley-o-is-on-spotify-and-her-streams-have-surpassed-fiction/
Spotify Flagship Playlist ¡Viva Latino! Hits 10 Million Followers	JULY 26, 2019	https://newsroom.spotify.com/2019-07-26/spotify-flagship-playlist-viva-latino-hits-10-million-followers/
Spotify Hands the Mic to German LGBTTIQ* Podcasters in Audio Workshop	JULY 26, 2019	https://newsroom.spotify.com/2019-07-26/spotify-hands-the-mic-to-german-lgbttiq-podcasters-in-audio-workshop/
Eight Incredible Music Moments in Quentin Tarantino Films	JULY 25, 2019	https://newsroom.spotify.com/2019-07-25/eight-incredible-music-moments-in-quentin-tarantino-films/
6 Questions (And Answers) with Mia Nygren, Managing Director, Spotify Latin America	JULY 23, 2019	https://newsroom.spotify.com/2019-07-23/6-questions-and-answers-with-mia-nygren-managing-director-spotify-latin-america/
Rappers Issam, Shayfeen, and More Are Growing Trap’s Moroccan Roots	JULY 22, 2019	https://newsroom.spotify.com/2019-07-22/rappers-issam-shayfeen-and-more-are-growing-traps-moroccan-roots/
Keep the Beat Going for Baby with Spotify Across Samsung Devices	JULY 18, 2019	https://newsroom.spotify.com/2019-07-18/keep-the-beat-going-for-baby-with-spotify-across-samsung-devices/
Sing Along to Your Favorite Tunes on Spotify’s New Disney Hub	JULY 17, 2019	https://newsroom.spotify.com/2019-07-17/sing-along-to-your-favorite-tunes-on-spotifys-new-disney-hub/
¡Viva Latino! Live Miami Adds Rosalía, Sebastian Yatra, and Sech to Lineup	JULY 16, 2019	https://newsroom.spotify.com/2019-07-16/viva-latino-live-miami-adds-rosalia-sebastian-yatra-and-sech-to-lineup/
TV Personality Charlotte Roche and Husband Hash Out Relationship in New Spotify Podcast	JULY 16, 2019	https://newsroom.spotify.com/2019-07-16/tv-personality-charlotte-roche-and-husband-hash-out-relationship-in-new-spotify-podcast/
Blastoff Songs to Celebrate the 50th Anniversary of the Apollo 11 Moon Landing	JULY 15, 2019	https://newsroom.spotify.com/2019-07-15/blastoff-songs-to-celebrate-the-50th-anniversary-of-the-apollo-11-moon-landing/
Fashion Icon Cynthia Rowley and Kit Keenan Discuss Mother-Daughter Podcast	JULY 11, 2019	https://newsroom.spotify.com/2019-07-11/fashion-icon-cynthia-rowley-and-kit-keenan-discuss-mother-daughter-podcast/
New True Crime Podcast Chronicles Woman’s Exploration of Dad’s Dark Past	JULY 11, 2019	https://newsroom.spotify.com/2019-07-11/new-true-crime-podcast-chronicles-womans-exploration-of-dads-dark-past/
“I Like Girls That Wear Abercrombie & Fitch”—Remembering LFO’s Hit Song 20 Years On	JULY 10, 2019	https://newsroom.spotify.com/2019-07-10/i-like-girls-that-wear-abercrombie-fitch-remembering-lfos-hit-song-20-years-on/
Yacht Rock: How the Smooth Sounds of the ’70s and ’80s Became a Genuine Genre	JULY 9, 2019	https://newsroom.spotify.com/2019-07-09/yacht-rock-how-the-smooth-sounds-of-the-70s-and-80s-became-a-genuine-genre/
Introducing Spotify Lite	JULY 9, 2019	https://newsroom.spotify.com/2019-07-09/introducing-spotify-lite/
Jonas Brothers: From Teen Pop to the Top 40 Charts	JULY 8, 2019	https://newsroom.spotify.com/2019-07-08/jonas-brothers-from-teen-pop-to-the-top-40-charts/
Spotify House of Are & Be Highlights Black Women in R&B and Podcasts	JULY 5, 2019	https://newsroom.spotify.com/2019-07-05/spotify-house-of-are-be-highlights-black-women-in-rb-and-podcasts/
